"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2016","YEAR","","COUNTY","KANSAS","20","SOUTHEAST","90","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","14,667,500",""
"SURVEY","2016","YEAR","","COUNTY","KANSAS","20","SOUTHEAST","90","WILSON","205","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,130,800",""
"SURVEY","2016","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","FINNEY","055","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","613,000",""
"SURVEY","2016","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","GRAY","069","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","468,800",""
"SURVEY","2016","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","HASKELL","081","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","406,300",""
"SURVEY","2016","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,257,900",""
"SURVEY","2016","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","SEWARD","175","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","344,000",""
"SURVEY","2016","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","STEVENS","189","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","190,000",""
"SURVEY","2016","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","374,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BATH","011","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","204,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOURBON","017","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","463,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOYLE","021","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","220,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","CLARK","049","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","301,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FAYETTE","067","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","273,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FLEMING","069","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","726,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","HARRISON","097","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","197,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","JESSAMINE","113","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","102,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","LINCOLN","137","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","577,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MADISON","151","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","57,900",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MASON","161","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","511,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MERCER","167","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","334,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","NICHOLAS","181","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","47,800",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","371,300",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SCOTT","209","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","193,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SHELBY","211","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,392,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SPENCER","215","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","467,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","WASHINGTON","229","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","470,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","WOODFORD","239","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","168,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","ADAIR","001","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","518,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BARREN","009","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,326,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BRECKINRIDGE","027","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,016,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BULLITT","029","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","214,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BUTLER","031","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,058,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","CLINTON","053","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","83,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","EDMONSON","061","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","525,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","GRAYSON","085","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,300,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","GREEN","087","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","577,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","HARDIN","093","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,060,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","HART","099","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","603,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","MARION","155","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","941,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","MEADE","163","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,276,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","METCALFE","169","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","289,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","NELSON","179","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,183,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,933,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","RUSSELL","207","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","429,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","TAYLOR","217","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","871,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","WARREN","227","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,875,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","ESTILL","065","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","81,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","GREENUP","089","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","106,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","LEWIS","135","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","454,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","203,700",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","PULASKI","199","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","955,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","ROCKCASTLE","203","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","85,300",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","ROWAN","205","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","97,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","WAYNE","231","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","514,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","CALDWELL","033","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,041,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","CHRISTIAN","047","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,030,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","CRITTENDEN","055","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,050,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","DAVIESS","059","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,383,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","HANCOCK","091","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","800,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","LOGAN","141","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,684,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","12,318,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","SIMPSON","213","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,193,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","TODD","219","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,569,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","UNION","225","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,818,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","WEBSTER","233","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,314,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","BOONE","015","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","127,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","BRACKEN","023","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","49,500",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","CARROLL","041","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","142,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","GALLATIN","077","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","71,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","HENRY","103","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","436,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","OLDHAM","185","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","209,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","127,500",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","PENDLETON","191","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","108,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","TRIMBLE","223","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","192,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","BALLARD","007","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,221,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","CALLOWAY","035","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,886,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","CARLISLE","039","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,510,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","FULTON","075","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,513,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","GRAVES","083","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,778,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","HICKMAN","105","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,293,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","LIVINGSTON","139","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,128,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,321,000",""
"SURVEY","2016","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","TRIGG","221","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,040,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","AVOYELLES","009","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,601,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","CATAHOULA","025","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,949,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","CONCORDIA","029","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,500,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","EVANGELINE","039","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","832,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","GRANT","043","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","445,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","390,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","POINTE COUPEE","077","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,190,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","RAPIDES","079","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,485,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","SAINT LANDRY","097","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,423,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","EAST CENTRAL","60","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","468,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","EAST CENTRAL","60","WASHINGTON","117","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","134,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTH CENTRAL","20","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","382,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTH CENTRAL","20","OUACHITA","073","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","628,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","EAST CARROLL","035","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,090,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","FRANKLIN","041","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,488,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","MADISON","065","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,205,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","MOREHOUSE","067","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,132,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","RICHLAND","083","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,418,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","TENSAS","107","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,622,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","WEST CARROLL","123","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,315,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTHWEST","10","BOSSIER","015","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","175,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTHWEST","10","CADDO","017","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","303,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","NORTHWEST","10","OTHER (COMBINED) COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","164,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","ASSUMPTION","007","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","240,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","IBERIA","045","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","93,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","IBERVILLE","047","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","587,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","LAFAYETTE","055","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","158,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","SAINT MARTIN","099","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","403,000",""
"SURVEY","2016","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","SAINT MARY","101","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","120,000",""
